file,year,longitude,latitude,lr_shape,hr_shape,scale_h,channels,shape_ok,finite_ok,n_nonfinite,reflectance_ok,hr_min,hr_max,bands_ok,band_order_plausible,lr_matches_4x_avg_hr,lr_max_abs_err_vs_4x_avg,has_stored_metadata,valid
S2_2018_m121.09508_38.28654.npz,2018,-121.09507698142279,38.286541742881475,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013299999758601189,0.4560000002384186,True,True,True,0.0,True,True
S2_2018_m121.09579_38.29166.npz,2018,-121.09579138903689,38.291660419022094,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013000000268220901,0.4724000096321106,True,True,True,0.0,True,True
S2_2018_m121.09587_38.27445.npz,2018,-121.0958702278123,38.274453634992895,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012299999594688416,0.4729999899864197,True,True,True,0.0,True,True
S2_2018_m121.09615_38.14297.npz,2018,-121.09614891426241,38.14297183382597,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02290000021457672,0.43959999084472656,True,True,True,0.0,True,True
S2_2018_m121.09627_38.10025.npz,2018,-121.09626878542022,38.100247561975756,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027400000020861626,0.5899999737739563,True,True,True,0.0,True,True
S2_2018_m121.09646_38.28126.npz,2018,-121.09645836687076,38.2812622736376,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012299999594688416,0.4729999899864197,True,True,True,0.0,True,True
S2_2018_m121.09683_38.27924.npz,2018,-121.09682841377976,38.279244074151265,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012299999594688416,0.4729999899864197,True,True,True,0.0,True,True
S2_2018_m121.09713_38.28112.npz,2018,-121.09712680469039,38.28112254582432,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012299999594688416,0.4729999899864197,True,True,True,0.0,True,True
S2_2018_m121.09725_38.08562.npz,2018,-121.09724862031064,38.08562424333846,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03449999913573265,0.4620000123977661,True,True,True,0.0,True,True
S2_2018_m121.09762_38.28767.npz,2018,-121.09762472964931,38.28767280367468,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013000000268220901,0.45239999890327454,True,True,True,0.0,True,True
S2_2018_m121.09783_38.27903.npz,2018,-121.09783104095695,38.2790344780222,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012299999594688416,0.4729999899864197,True,True,True,0.0,True,True
S2_2018_m121.09794_38.12042.npz,2018,-121.09793928507749,38.120415401578946,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02239999920129776,0.5708000063896179,True,True,True,0.0,True,True
S2_2018_m121.09813_38.11788.npz,2018,-121.09812812778718,38.1178804178212,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.022299999371170998,0.5095999836921692,True,True,True,0.0,True,True
S2_2018_m121.09825_38.26896.npz,2018,-121.09825381757715,38.26896455290501,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02370000071823597,0.46320000290870667,True,True,True,0.0,True,True
S2_2018_m121.09844_38.18131.npz,2018,-121.09843686533763,38.181310147851775,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01209999993443489,0.5691999793052673,True,True,True,0.0,True,True
S2_2018_m121.09850_38.15995.npz,2018,-121.09849618537194,38.159948122446934,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012000000104308128,0.4812000095844269,True,True,True,0.0,True,True
S2_2018_m121.09853_38.18157.npz,2018,-121.09852712147095,38.181568521262456,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01209999993443489,0.5691999793052673,True,True,True,0.0,True,True
S2_2018_m121.09859_38.12638.npz,2018,-121.09858933301763,38.126379130115296,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021700000390410423,0.5708000063896179,True,True,True,0.0,True,True
S2_2018_m121.09879_38.08696.npz,2018,-121.09878944828233,38.08696489647038,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03449999913573265,0.4620000123977661,True,True,True,0.0,True,True
S2_2018_m121.09883_38.17014.npz,2018,-121.09883173563554,38.17013677605632,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01600000075995922,0.4763999879360199,True,True,True,0.0,True,True
S2_2018_m121.09895_38.16124.npz,2018,-121.09894734241357,38.16123999127558,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017999999225139618,0.47760000824928284,True,True,True,0.0,True,True
S2_2018_m121.09904_38.18202.npz,2018,-121.09904140215907,38.18201539774351,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01209999993443489,0.5691999793052673,True,True,True,0.0,True,True
S2_2018_m121.09953_38.24596.npz,2018,-121.09953187404322,38.24596147993758,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.028550000861287117,0.4616999924182892,True,True,True,0.0,True,True
S2_2018_m121.09967_38.15305.npz,2018,-121.09966722611831,38.15304844719003,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012000000104308128,0.5023999810218811,True,True,True,0.0,True,True
S2_2018_m121.09970_38.16441.npz,2018,-121.09969649853599,38.164410341937945,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017999999225139618,0.4763999879360199,True,True,True,0.0,True,True
S2_2018_m121.09975_38.17688.npz,2018,-121.09975305737,38.17687558664933,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01209999993443489,0.5239999890327454,True,True,True,0.0,True,True
S2_2018_m121.09988_38.23979.npz,2018,-121.09988277816859,38.2397882106405,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027499999850988388,0.43939998745918274,True,True,True,0.0,True,True
S2_2018_m121.10004_38.23920.npz,2018,-121.1000361392665,38.23920159586566,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027499999850988388,0.44290000200271606,True,True,True,0.0,True,True
S2_2018_m121.10009_38.15324.npz,2018,-121.10009108691948,38.15323694724823,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012000000104308128,0.5023999810218811,True,True,True,0.0,True,True
S2_2018_m121.10011_38.12356.npz,2018,-121.10011217454857,38.12356465868022,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021700000390410423,0.5708000063896179,True,True,True,0.0,True,True
S2_2018_m121.10032_38.30153.npz,2018,-121.10031970160219,38.30152730208593,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02329999953508377,0.46389999985694885,True,True,True,0.0,True,True
S2_2018_m121.10053_38.29289.npz,2018,-121.10052573489331,38.29288897935895,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013000000268220901,0.46639999747276306,True,True,True,0.0,True,True
S2_2018_m121.10075_38.17667.npz,2018,-121.10075428114526,38.17666596492798,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01209999993443489,0.5239999890327454,True,True,True,0.0,True,True
S2_2018_m121.10075_38.17972.npz,2018,-121.10074590070639,38.179717680729446,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01209999993443489,0.5239999890327454,True,True,True,0.0,True,True
S2_2018_m121.10075_38.26484.npz,2018,-121.1007547410997,38.26483714718929,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021549999713897705,0.4327000081539154,True,True,True,0.0,True,True
S2_2018_m121.10084_38.08875.npz,2018,-121.1008439728243,38.08875240350882,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03449999913573265,0.4620000123977661,True,True,True,0.0,True,True
S2_2018_m121.10145_38.29963.npz,2018,-121.10144875182371,38.2996277117577,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02329999953508377,0.46389999985694885,True,True,True,0.0,True,True
S2_2018_m121.10173_38.28404.npz,2018,-121.10173440410004,38.284041023807134,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011599999852478504,0.46639999747276306,True,True,True,0.0,True,True
S2_2018_m121.10185_38.08549.npz,2018,-121.10185232026029,38.0854910242769,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03449999913573265,0.4620000123977661,True,True,True,0.0,True,True
S2_2018_m121.10188_38.27625.npz,2018,-121.10187718478828,38.27624767381437,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012299999594688416,0.46320000290870667,True,True,True,0.0,True,True
S2_2018_m121.10212_38.16418.npz,2018,-121.10212253052578,38.164179583564,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017999999225139618,0.4650999903678894,True,True,True,0.0,True,True
S2_2018_m121.10263_38.28968.npz,2018,-121.10263005743677,38.28967639850183,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011599999852478504,0.46639999747276306,True,True,True,0.0,True,True
S2_2018_m121.10282_38.24306.npz,2018,-121.10281770503747,38.24305600766145,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027499999850988388,0.4616999924182892,True,True,True,0.0,True,True
S2_2018_m121.10287_38.17761.npz,2018,-121.10287430112768,38.17760842952728,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01209999993443489,0.46320000290870667,True,True,True,0.0,True,True
S2_2018_m121.10365_38.37153.npz,2018,-121.10365329523829,38.37153392649367,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020800000056624413,0.42719998955726624,True,True,True,0.0,True,True
S2_2018_m121.10399_38.28024.npz,2018,-121.1039918355407,38.280241802476475,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011599999852478504,0.46320000290870667,True,True,True,0.0,True,True
S2_2018_m121.10411_38.07864.npz,2018,-121.10411189148985,38.07863997980932,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.006300000008195639,0.462799996137619,True,True,True,0.0,True,True
S2_2018_m121.10435_38.15928.npz,2018,-121.10434892439808,38.15927695358447,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018799999728798866,0.49810001254081726,True,True,True,0.0,True,True
S2_2018_m121.10437_38.15317.npz,2018,-121.10436538111865,38.15317350810909,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020099999383091927,0.49810001254081726,True,True,True,0.0,True,True
S2_2018_m121.10442_38.26712.npz,2018,-121.10442201321374,38.267120163773306,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02370000071823597,0.46160000562667847,True,True,True,0.0,True,True
S2_2018_m121.10445_38.07552.npz,2018,-121.10445339992008,38.07551834361072,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.006300000008195639,0.462799996137619,True,True,True,0.0,True,True
S2_2018_m121.10465_38.36107.npz,2018,-121.10465446055748,38.361065896423575,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0364999994635582,0.6215999722480774,True,True,True,0.0,True,True
S2_2018_m121.10549_38.08362.npz,2018,-121.10549154045052,38.0836189278759,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.006300000008195639,0.462799996137619,True,True,True,0.0,True,True
S2_2018_m121.10598_38.24184.npz,2018,-121.1059773565274,38.24184042451104,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027499999850988388,0.4616999924182892,True,True,True,0.0,True,True
S2_2018_m121.10602_38.09127.npz,2018,-121.10601621365322,38.09127264561948,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0062500000931322575,0.5899999737739563,True,True,True,0.0,True,True
S2_2018_m121.10634_38.07374.npz,2018,-121.10633556805797,38.0737372657485,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.006300000008195639,0.462799996137619,True,True,True,0.0,True,True
S2_2018_m121.10686_38.17261.npz,2018,-121.10685990882575,38.172614713046194,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01600000075995922,0.5491999983787537,True,True,True,0.0,True,True
S2_2018_m121.10696_38.15956.npz,2018,-121.1069552893979,38.159562838753274,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018799999728798866,0.5116000175476074,True,True,True,0.0,True,True
S2_2018_m121.10731_38.09294.npz,2018,-121.10731414439252,38.09294145102069,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0062500000931322575,0.5684000253677368,True,True,True,0.0,True,True
S2_2018_m121.10747_38.10261.npz,2018,-121.10747022590388,38.10261341820382,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02930000051856041,0.5440000295639038,True,True,True,0.0,True,True
S2_2018_m121.10759_38.16137.npz,2018,-121.10758711828824,38.16137141112967,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018799999728798866,0.5220000147819519,True,True,True,0.0,True,True
S2_2018_m121.10767_38.11754.npz,2018,-121.10767300744543,38.11754384759215,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.022299999371170998,0.4819999933242798,True,True,True,0.0,True,True
S2_2018_m121.10776_38.21208.npz,2018,-121.10775589476589,38.21207729306378,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.022299999371170998,0.5411999821662903,True,True,True,0.0,True,True
S2_2018_m121.10806_38.07254.npz,2018,-121.10806469737166,38.072542793697224,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011099999770522118,0.4343999922275543,True,True,True,0.0,True,True
S2_2018_m121.10809_38.37394.npz,2018,-121.10808577701104,38.373935420375034,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020800000056624413,0.48660001158714294,True,True,True,0.0,True,True
S2_2018_m121.10847_38.17311.npz,2018,-121.10846560835171,38.17311023736048,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015799999237060547,0.5491999983787537,True,True,True,0.0,True,True
S2_2018_m121.10913_38.09506.npz,2018,-121.10912586864212,38.095057080793026,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0062500000931322575,0.45660001039505005,True,True,True,0.0,True,True
S2_2018_m121.10913_38.35847.npz,2018,-121.10912993718063,38.35846734581213,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03959999978542328,0.42399999499320984,True,True,True,0.0,True,True
S2_2018_m121.10933_38.07311.npz,2018,-121.10933496127369,38.07310820775137,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011099999770522118,0.45879998803138733,True,True,True,0.0,True,True
S2_2018_m121.10963_38.29431.npz,2018,-121.10963316038077,38.29431210167163,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01810000091791153,0.43560001254081726,True,True,True,0.0,True,True
S2_2018_m121.11054_38.12166.npz,2018,-121.1105406017299,38.121656497650676,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02345000021159649,0.49079999327659607,True,True,True,0.0,True,True
S2_2018_m121.11065_38.12607.npz,2018,-121.11065028425261,38.12606996415325,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021449999883770943,0.47839999198913574,True,True,True,0.0,True,True
S2_2018_m121.11090_38.27436.npz,2018,-121.11090012574765,38.27436064319623,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013700000010430813,0.46160000562667847,True,True,True,0.0,True,True
S2_2018_m121.11102_38.11379.npz,2018,-121.1110155814306,38.113793120236245,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02280000038444996,0.4927999973297119,True,True,True,0.0,True,True
S2_2018_m121.11133_38.30838.npz,2018,-121.11132765784708,38.3083760452436,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02745000086724758,0.4259999990463257,True,True,True,0.0,True,True
S2_2018_m121.11160_38.12365.npz,2018,-121.1115959133335,38.123653519872015,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02280000038444996,0.47839999198913574,True,True,True,0.0,True,True
S2_2018_m121.11191_38.08255.npz,2018,-121.11191457907762,38.08254924205077,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01080000028014183,0.48159998655319214,True,True,True,0.0,True,True
S2_2018_m121.11227_38.09689.npz,2018,-121.112271173646,38.09689306175219,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0062500000931322575,0.5162000060081482,True,True,True,0.0,True,True
S2_2018_m121.11231_38.36141.npz,2018,-121.1123140664895,38.3614066333456,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0364999994635582,0.6215999722480774,True,True,True,0.0,True,True
S2_2018_m121.11249_38.36498.npz,2018,-121.11248720675644,38.36497503141779,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0364999994635582,0.6215999722480774,True,True,True,0.0,True,True
S2_2018_m121.11351_38.10967.npz,2018,-121.11351051969633,38.10966539533537,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01140000019222498,0.4828000068664551,True,True,True,0.0,True,True
S2_2018_m121.11353_38.07694.npz,2018,-121.11353402947705,38.076941205172545,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.006399999838322401,0.4819999933242798,True,True,True,0.0,True,True
S2_2018_m121.11353_38.35977.npz,2018,-121.11353425557894,38.359765297802106,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03579999879002571,0.6215999722480774,True,True,True,0.0,True,True
S2_2018_m121.11383_38.12596.npz,2018,-121.11383225531044,38.125957531890805,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021449999883770943,0.5029000043869019,True,True,True,0.0,True,True
S2_2018_m121.11388_38.11791.npz,2018,-121.11388321633702,38.11790569391921,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027000000700354576,0.5029000043869019,True,True,True,0.0,True,True
S2_2018_m121.11401_38.07934.npz,2018,-121.11401239670467,38.079336402804635,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.006399999838322401,0.4819999933242798,True,True,True,0.0,True,True
S2_2018_m121.11412_38.10732.npz,2018,-121.11412243124745,38.107318837028004,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01140000019222498,0.4828000068664551,True,True,True,0.0,True,True
S2_2018_m121.11428_38.27171.npz,2018,-121.11427719941942,38.271713232768995,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013700000010430813,0.4586000144481659,True,True,True,0.0,True,True
S2_2018_m121.11429_38.07706.npz,2018,-121.11429076443807,38.07705974659459,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.006399999838322401,0.4819999933242798,True,True,True,0.0,True,True
S2_2018_m121.11440_38.29664.npz,2018,-121.11439545040028,38.296643478083105,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0284000001847744,0.4551999866962433,True,True,True,0.0,True,True
S2_2018_m121.11474_38.09166.npz,2018,-121.11473799798806,38.091661933186025,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0062500000931322575,0.5162000060081482,True,True,True,0.0,True,True
S2_2018_m121.11510_38.29456.npz,2018,-121.11509934456436,38.294555313427736,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02810000069439411,0.4551999866962433,True,True,True,0.0,True,True
S2_2018_m121.11569_38.19378.npz,2018,-121.11569011586761,38.19377930652296,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.004050000105053186,0.4659999907016754,True,True,True,0.0,True,True
S2_2018_m121.11644_38.28097.npz,2018,-121.11643978398344,38.28096554145614,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013700000010430813,0.46140000224113464,True,True,True,0.0,True,True
S2_2018_m121.11650_38.28012.npz,2018,-121.11650265777777,38.28012054967711,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013700000010430813,0.46140000224113464,True,True,True,0.0,True,True
S2_2018_m121.11663_38.19441.npz,2018,-121.11662872666076,38.194414552762545,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.004050000105053186,0.4551999866962433,True,True,True,0.0,True,True
S2_2018_m121.11664_38.30921.npz,2018,-121.11664152224387,38.30920581439348,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03060000017285347,0.42320001125335693,True,True,True,0.0,True,True
S2_2018_m121.11667_38.27343.npz,2018,-121.11667143169551,38.27343053103389,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013700000010430813,0.46140000224113464,True,True,True,0.0,True,True
S2_2018_m121.11721_38.35900.npz,2018,-121.1172143857982,38.35899624231844,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03500000014901161,0.39559999108314514,True,True,True,0.0,True,True
S2_2018_m121.11883_38.35644.npz,2018,-121.11883188240004,38.35643994559315,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03500000014901161,0.3917999863624573,True,True,True,0.0,True,True
S2_2018_m121.11894_38.30041.npz,2018,-121.1189418479011,38.30040629796784,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02810000069439411,0.4596000015735626,True,True,True,0.0,True,True
S2_2018_m121.11910_38.19944.npz,2018,-121.11910322324213,38.19944188507911,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.004050000105053186,0.5098000168800354,True,True,True,0.0,True,True
S2_2018_m121.11927_38.17944.npz,2018,-121.11927445321678,38.17944160396151,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011250000447034836,0.5188000202178955,True,True,True,0.0,True,True
S2_2018_m121.11928_38.29728.npz,2018,-121.1192837571629,38.29728468519207,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02810000069439411,0.4596000015735626,True,True,True,0.0,True,True
